crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 18, 2026 @ 00:39:49.813",2ae392dc841df83858db89d0868dbba1,https://www.myntra.com/tshirts/fuaark/fuaark-unisex-moisture-wicking-cotton-t-shirt/34101734/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.924",217a14888a6822ebb55dbfe542badf69,https://www.myntra.com/tshirts/operative/operative-men-t-shirt/40768600/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.930",fdefb1c2504f604b5691f4acc5ddf92f,https://www.myntra.com/tshirts/operative/operative-men-striped-polo-collar-t-shirt/40766615/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.926",6268ca13ac80c661416e90659a593693,https://www.myntra.com/lounge-tshirts/urbe-urban+evolution/urbe-urban-evolution-women-pack-of-2-printed-round-neck-cotton-lounge-tshirts/37580539/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.991",a738671f1415dd637b322901d238b473,https://www.myntra.com/tshirts/surfbae/surfbae-girls-cropped-raglan-colourblocked-round-neck-short-sleeves-cotton-boxy-tshirts/40983221/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.923",8a1564ac8139dbc74a5189e7a0cabd55,https://www.myntra.com/lounge-tshirts/levis/levis-men-soft-pure-cotton-round-neck-half-sleeve-tshirt/12027436/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.987",d15ddbb4b265c1009b4d678d6fd3ae5e,https://www.myntra.com/tshirts/operative/operative-men-colourblocked-polo-collar-t-shirt/40766578/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.052",87a28d4af02a0be4e5ad5c50d5af21ea,https://www.myntra.com/lounge-tshirts/van+heusen/van-heusen-women-cotton-relax-fit-lounge-t-shirt/31354058/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.083",ac719ed3685fea16f99c51a7600a45e5,https://www.myntra.com/tshirts/pantaloons+junior/pantaloons-junior-boys-stripes-printed-cotton-tshirt/40740513/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.105",8f7fd4e2eecb59476fcc35283b703392,https://www.myntra.com/tshirts/decathlon/decathlon-domyos---kids-white-stretchable-multisports-t-shirt/34813599/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.935",09db0e757927381d518bfd26a1263a4f,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-men-polo-collar-t-shirt/32421223/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.149",303c4ba7a4fd53342b77a7941966129c,https://www.myntra.com/tshirts/ftx/ftx-round-neck-regular-fit-sports-t-shirt/23318260/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.152",2282cffc736b83b3d908ed69b035404d,https://www.myntra.com/tshirts/athmonk/athmonk-men-t-shirt/40801937/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.581",d721309c6edd01a23f43420b0e55c67e,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-typography-printed-round-neck-cotton-oversized-t-shirt/41325934/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.326",7768969249872707841ec5c3aed7285c,https://www.myntra.com/lounge-tshirts/amul+comfy/amul-comfy-polo-collar-lounge-tshirts/40257469/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.038",67b0e87e9b7cdbc474777ff5348e0753,https://www.myntra.com/tshirts/marvel+street/marvel-street-relaxed-fit-captain-america-printed-pure-cotton-t-shirt/38091686/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.817",c0213000411129854d4d2bf7b6866a8b,https://www.myntra.com/tshirts/szn/szn-women-graphic-printed-round-neck-cotton-oversized-t-shirt/34558237/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.915",f453d6f9b41421970103e0a94abb8868,https://www.myntra.com/tshirts/campus+sutra/campus-sutra-men-self-design-polo-collar-cotton-t-shirt/32193132/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.304",1f7aa66957e987548d7b01421362b68d,https://www.myntra.com/lounge-tshirts/lux+cozi/lux-cozi-polo-collar-lounge-tshirts/28138240/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.136",0575390a9c299492ae7c5fceed590658,https://www.myntra.com/tshirts/steve+status/steve-status-mens-polo-tshirts/41048907/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:50.012",928e14cfd8412680c7a63b7c3def8c6b,https://www.myntra.com/tshirts/campus+sutra/campus-sutra-men-solid-polo-collar-cotton-t-shirt/32193183/buy,,,,,,,,,
"Apr 18, 2026 @ 00:39:49.230",8bec7f01e94360cf9f3ab19496df3fab,https://www.myntra.com/lounge-tshirts/lux+cozi/lux-cozi-polo-collar-lounge-tshirts/28138208/buy,,,,,,,,,
