crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 18, 2026 @ 18:28:47.503",33c05c58a0e49170f97107a9432e869b,https://www.myntra.com/tshirts/operative/operative-men-polo-collar-t-shirt/40817470/buy,OPERATIVE Men Polo Collar T-shirt,OPERATIVE,563,1299,57,,,40817470,Green
"Apr 18, 2026 @ 18:28:48.001",3b4a3bb720d6f6278265fcb9b99b6113,https://www.myntra.com/lounge-tshirts/lux+cozi/lux-cozi-polo-collar-lounge-tshirts/28138236/buy,Lux Cozi Polo Collar Lounge Tshirts,Lux Cozi,335,419,20,4.2,13895,28138236,Peach
"Apr 18, 2026 @ 18:28:49.287",db37c89744dd86145dc98867a5426df5,https://www.myntra.com/tshirts/flying+machine/flying-machine-drop-shoulder-sleeves-pure-cotton-relaxed-fit-t-shirt/31598736/buy,Flying Machine Drop-Shoulder Sleeves Pure Cotton Relaxed Fit T-shirt,Flying Machine,675,1299,48,4.4,97,31598736,Black
"Apr 18, 2026 @ 18:28:49.485",4435de47f8d8d7063a6e39c11d2724f3,https://www.myntra.com/tshirts/happy+khajana/happy-khajana-men-polo-collar-t-shirt/39024536/buy,HAPPY KHAJANA Men Polo Collar T-shirt,HAPPY KHAJANA,376,999,62,4.0,720,39024536,Brown
"Apr 18, 2026 @ 18:28:49.565",bcdf64255f0c5d7bbb83b1f68d3421e4,https://www.myntra.com/tshirts/operative/operative-men-colourblocked-polo-collar-t-shirt/40817467/buy,OPERATIVE Men Colourblocked Polo Collar T-shirt,OPERATIVE,563,1299,57,,,40817467,Green
"Apr 18, 2026 @ 18:28:50.283",176725e48322bfb0aecc84098501ff52,https://www.myntra.com/tshirts/decathlon/decathlon-kipsta---adults-navy-blue-viralto-moisture-managing-football-jersey-shirts/40276308/buy,Decathlon Kipsta - Adults Navy Blue Viralto Moisture Managing Football Jersey Shirts,Decathlon,629,799,21,4.3,63,40276308,Navy Blue
"Apr 18, 2026 @ 18:28:51.326",4e44ff3359412ab01dd92c17537923d4,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-graphic-printed-round-neck-cotton-oversized-t-shirt/41330732/buy,Moda Rapido Graphic Printed Round Neck Cotton Oversized T-shirt,Moda Rapido,299,2499,88,,,41330732,Black
"Apr 18, 2026 @ 18:28:51.412",67693930d147d232f9585147a8d3c653,https://www.myntra.com/tshirts/playr/playr-unisex-printed-chennai-super-kings-v-neck-cricket-ipl-jersey/33106544/buy,playR Unisex Printed Chennai Super Kings V-Neck Cricket IPL Jersey,playR,671,1199,44,4.5,214,33106544,Yellow
"Apr 18, 2026 @ 18:28:51.433",acf5a9100646f6d7400257a262fb21bb,https://www.myntra.com/tshirts/glitchez/glitchez-striped-round-neck-cotton-t-shirt/40952776/buy,glitchez Striped Round Neck Cotton T-Shirt,glitchez,332,699,53,,,40952776,Green
"Apr 18, 2026 @ 18:28:52.525",11a8b37dc4a15810d87b4eb51ba2d971,https://www.myntra.com/tshirts/szn/szn-graphic-printed-oversized-cotton-t-shirt/41019456/buy,SZN Graphic Printed Oversized Cotton T-Shirt,SZN,299,2499,88,,,41019456,Black
"Apr 18, 2026 @ 18:28:53.197",a0d2cf0937573e0e776fa51b7352390d,https://www.myntra.com/tshirts/szn/szn-women-graphic-printed-oversized-cotton-t-shirt/41019652/buy,SZN Women Graphic Printed Oversized Cotton T-shirt,SZN,299,2499,88,,,41019652,Grey
"Apr 18, 2026 @ 18:28:53.211",9fe171be11df36ee1b8b4eb7d7003313,https://www.myntra.com/tshirts/fit+oyster/fit-oyster-women-racerback-bamboo-t-shirt/40819217/buy,FIT OYSTER Women Racerback Bamboo T-shirt,FIT OYSTER,588,925,36,,,40819217,Black
"Apr 18, 2026 @ 18:28:53.519",f90e24bc07b1bae82a382c6e1f7868d8,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-typography-printed-round-neck-cotton-oversized-t-shirt/41325934/buy,Moda Rapido Typography Printed Round Neck Cotton Oversized T-shirt,Moda Rapido,299,2499,88,,,41325934,Beige
"Apr 18, 2026 @ 18:28:54.754",7b6b2bb9a2a72840bc354495a263f3a0,https://www.myntra.com/tshirts/marks+%26+spencer/marks--spencer-pure-cotton-v-neck-t-shirt/39272402/buy,Marks & Spencer Pure Cotton V-Neck T-Shirt,Marks & Spencer,599,799,25,4.2,145,39272402,Grey
"Apr 18, 2026 @ 18:28:55.079",ffb52e7bd39e2dd255c78226e592eaa0,https://www.myntra.com/tshirts/szn/szn-women-graphic-printed-oversized-cotton-t-shirt/41020902/buy,SZN Women Graphic Printed Oversized Cotton T-shirt,SZN,299,2499,88,,,41020902,Grey
"Apr 18, 2026 @ 18:28:55.242",6a1152af42d6056011f20ef1e4b5826d,https://www.myntra.com/tshirts/moda+rapido/moda-rapido-graphic-printed-round-neck-cotton-oversized-t-shirt/41330731/buy,Moda Rapido Graphic Printed Round Neck Cotton Oversized T-shirt,Moda Rapido,299,2499,88,,,41330731,Lime Green
"Apr 18, 2026 @ 18:28:55.623",2aaf2dd929cad28cc0cb06859e8b68c9,https://www.myntra.com/tshirts/dressberry/dressberry-graphic-printed-round-neck-oversized-cotton-t-shirt/35451383/buy,DressBerry Graphic Printed Round Neck Oversized Cotton T-shirt,DressBerry,338,999,66,4.3,2400,35451383,Maroon
"Apr 18, 2026 @ 18:28:56.654",77c8871e3a29334c93c941e9a0a79a57,https://www.myntra.com/tshirts/fit+oyster/fit-oyster-women-printed-t-shirt/40819243/buy,FIT OYSTER Women Printed T-shirt,FIT OYSTER,561,870,36,,,40819243,Black
"Apr 18, 2026 @ 18:28:57.208",14f5ea360405141c3c019390153f7479,https://www.myntra.com/tshirts/dillinger/dillinger-graphic-printed-relaxed-fit-pure-cotton-t-shirt/29961765/buy,DILLINGER Graphic Printed Relaxed Fit Pure Cotton T-shirt,DILLINGER,489,1399,65,4.6,10104,29961765,Fuchsia
"Apr 18, 2026 @ 18:28:57.515",08e9963d1e29d7a330eba915f993d818,https://www.myntra.com/tshirts/szn/szn-women-graphic-printed-round-neck-cotton-oversized-t-shirt/34558237/buy,SZN Women Graphic Printed Round Neck Cotton Oversized T-shirt,SZN,245,1199,80,4.2,1495,34558237,White
"Apr 18, 2026 @ 18:28:57.746",a56e14fff36c074678defd78d160391a,https://www.myntra.com/tshirts/fit+oyster/fit-oyster-women-typography-printed-t-shirt/40819237/buy,FIT OYSTER Women Typography Printed T-shirt,FIT OYSTER,561,870,36,,,40819237,Olive
"Apr 18, 2026 @ 18:28:58.541",06df49008be5b9b90020bae0f7568d99,https://www.myntra.com/tshirts/marvel+street/marvel-street-printed-drop-shoulder-sleeves-pure-cotton-oversized-t-shirt/32522095/buy,MARVEL STREET Printed Drop-Shoulder Sleeves Pure Cotton Oversized T-shirt,MARVEL STREET,428,1299,67,4.4,164,32522095,Black
"Apr 18, 2026 @ 18:28:59.444",eeed8ca25d66c63b31d0129636a9d7e5,https://www.myntra.com/tshirts/glitchez/glitchez-typography-printed-oversized-t-shirt/32959072/buy,glitchez Typography Printed Oversized T-shirt,glitchez,319,799,60,4.4,639,32959072,Beige
"Apr 18, 2026 @ 18:28:59.529",11ca837ee717cce5b2c3c704fbe248ef,https://www.myntra.com/tshirts/paryag+hosiery/paryag-hosiery-unisex-kids-cotton-tshirts/38153745/buy,paryag hosiery Unisex Kids Cotton Tshirts,paryag hosiery,486,999,51,,,38153745,Green
"Apr 18, 2026 @ 18:28:59.577",d85e38564324301cbec3e5a71ff487dd,https://www.myntra.com/tshirts/nap+chief/nap-chief-kids-unisex-marvel-spider-man-reversible-sequin-cotton-t-shirt/16778006/buy,Nap Chief Kids Unisex Marvel Spider Man Reversible Sequin Cotton T-shirt,Nap Chief,550,990,44,4.6,2125,16778006,Black
"Apr 18, 2026 @ 18:29:00.323",7cbdaa3aae87a2de6495443bf9b140ef,https://www.myntra.com/tshirts/marvel+street/marvel-street-spiderman-print-drop-shoulder-sleeves-pure-cotton-oversized-t-shirt/32522061/buy,MARVEL STREET Spiderman Print Drop-Shoulder Sleeves Pure Cotton Oversized T-shirt,MARVEL STREET,454,1299,65,4.4,371,32522061,Off White
"Apr 18, 2026 @ 18:29:01.227",95ddbc7afaf072cbc18434e3b18ae243,https://www.myntra.com/tshirts/disney+by+dressberry/disney-by-dressberry-women-printed-pure-cotton-t-shirt/26771044/buy,Disney by DressBerry Women Printed Pure Cotton T-shirt,Disney by DressBerry,318,1099,71,4.4,1719,26771044,Green
"Apr 18, 2026 @ 18:29:01.441",004cc77210d55cc7d1777314624c53fb,https://www.myntra.com/tshirts/marvel+street/marvel-street-daredevil-printed-relaxed-fit-cotton-t-shirt/38091691/buy,MARVEL STREET Daredevil Printed Relaxed Fit Cotton T-shirt,MARVEL STREET,649,1299,50,4.5,22,38091691,Orange
"Apr 18, 2026 @ 18:29:01.769",d40a2bf834808b2901c6caeb5ccb7125,https://www.myntra.com/tshirts/yk+disney/yk-disney-boys-mickey-mouse-printed-cotton-t-shirt/33100681/buy,YK Disney Boys Mickey Mouse Printed Cotton T-shirt,YK Disney,172,749,77,4.5,80,33100681,Red
"Apr 18, 2026 @ 18:29:02.518",4f529b2ef8c2341480ffbfe36bff371b,https://www.myntra.com/tshirts/marvel+street/marvel-street-men-printed-pure-cotton-relaxed-fit-t-shirt/32522052/buy,MARVEL STREET Men Printed Pure Cotton Relaxed Fit T-shirt,MARVEL STREET,454,1299,65,4.4,370,32522052,Blue
"Apr 18, 2026 @ 18:29:03.545",dc3a35e8054e7af0b6113a5a98b0b775,https://www.myntra.com/tshirts/marvel+street/marvel-street-daredevil-printed-relaxed-fit-cotton-t-shirt/38091687/buy,MARVEL STREET Daredevil Printed Relaxed Fit Cotton T-shirt,MARVEL STREET,649,1299,50,4.5,24,38091687,Grey
"Apr 18, 2026 @ 18:29:03.612",2ece41e0893e7ffe7682f2308ecd1fa6,https://www.myntra.com/tshirts/kook+n+keech+disney/kook-n-keech-disney-women-humor-and-comic-printed-pure-cotton-oversized-t-shirt/31391416/buy,Kook N Keech Disney Women Humor and Comic Printed Pure Cotton Oversized T-shirt,Kook N Keech Disney,373,1099,66,4.7,118,31391416,White
"Apr 18, 2026 @ 18:29:03.897",645e8cf6d9b6ce0477ce6e337f0847ff,https://www.myntra.com/tshirts/yk+disney/yk-disney-kids-pack-of-3-printed-extended-sleeves-cotton-regular-fit-t-shirt/28433642/buy,YK Disney Kids Pack of 3 Printed Extended Sleeves Cotton Regular Fit T-shirt,YK Disney,559,1985,72,4.5,330,28433642,Orange
"Apr 18, 2026 @ 18:29:04.392",1fbb694bf30225fe14085a82aa0a4610,https://www.myntra.com/tshirts/szn/szn-women-graphic-printed-oversized-relaxed-fit-tshirt/37497584/buy,SZN Women Graphic Printed Oversized Relaxed Fit Tshirt,SZN,299,1599,81,4.3,779,37497584,Cream
"Apr 18, 2026 @ 18:29:05.518",1ad310618343b2bdb876e8f9e3ecc216,https://www.myntra.com/tshirts/yk+x+tinyo/yk-x-tinyo-boys-peanut-printed-cotton-t-shirt/33817481/buy,YK X Tinyo Boys Peanut Printed Cotton T-Shirt,YK X Tinyo,224,749,70,4.5,258,33817481,Yellow
"Apr 18, 2026 @ 18:29:05.689",56d94cbf5549e42997f488a8143931b3,https://www.myntra.com/tshirts/googo+gaaga/googo-gaaga-boys-printed-applique-t-shirt/30077080/buy,Googo Gaaga Boys Printed Applique T-shirt,Googo Gaaga,199,999,80,4.3,685,30077080,White
"Apr 18, 2026 @ 18:29:05.785",267f8030fae83b4776bd3e6ec5dea27a,https://www.myntra.com/tshirts/minicult/minicult-kids-mickey-mouse-printed-cotton-t-shirt/21066310/buy,Minicult Kids Mickey Mouse Printed Cotton T-shirt,Minicult,434,1299,67,4.3,736,21066310,Red
"Apr 18, 2026 @ 18:29:06.316",f3f68ce0a7701caee4ac90b95f743c6f,https://www.myntra.com/tshirts/max/max-boys-printed-t-shirt/39164827/buy,max Boys Printed T-shirt,max,199,199,,4.9,11,39164827,White
"Apr 18, 2026 @ 18:29:07.227",d128600bef5222481e75f553669e5e94,https://www.myntra.com/tshirts/yk+disney/yk-disney-girls-pack-of-3-disney-princess-printed-t-shirts/16218936/buy,YK Disney Girls Pack of 3 Disney Princess Printed T-shirts,YK Disney,489,2245,78,4.3,2228,16218936,Blue
"Apr 18, 2026 @ 18:29:07.917",464f9b8efafa167ac58d3fb12a2989c7,https://www.myntra.com/tshirts/yk+disney/yk-disney-boys-spider-man-printed-cotton-t-shirt/33983143/buy,YK Disney Boys Spider-Man Printed Cotton T-shirt,YK Disney,155,649,76,4.6,1837,33983143,Yellow
"Apr 18, 2026 @ 18:29:08.007",fc8595110a2496a86e98c0a68348865d,https://www.myntra.com/tshirts/yk+x+minute+mirth/yk-x-minute-mirth-boys-batman-printed-pure-cotton-t-shirt/30670880/buy,YK X Minute Mirth Boys Batman Printed Pure Cotton T-shirt,YK X Minute Mirth,248,849,71,4.2,1922,30670880,Yellow
"Apr 18, 2026 @ 18:29:08.122",ba347d1eb53184e88a72b244b4b4e8d6,https://www.myntra.com/tshirts/yk+disney/yk-disney-boys-mickey--friends-printed-cotton-t-shirt/33983140/buy,YK Disney Boys Mickey & Friends Printed Cotton T-shirt,YK Disney,155,649,76,4.6,1829,33983140,Yellow
