crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 17, 2026 @ 00:42:56.022",2f102ea177c8fcd1884d4bad7585340d,https://www.flipkart.com/teeglee-printed-men-v-neck-red-t-shirt/p/itmf6c0d76768acc?pid=TSHHHZP2KFZDQX6W&lid=LSTTSHHHZP2KFZDQX6WNZ3UQN&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_31&otracker=browse&fm=organic&iid=en_T0kLveZ7Uem1amLobukH34_bEDdx5Ygo2YJjG9qcg6BJ1UCwdiR8owbUViauP9B1YSjOsJFRgVTXRWQn3abuWvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Teeglee Printed Men V Neck Red T-Shirt,Teeglee,338,899,62,3.4,5,TSHHHZP2KFZDQX6W,Red
"Apr 17, 2026 @ 00:42:56.111",39620cfc84a116aa473afb132add5e26,https://www.flipkart.com/magneto-printed-men-round-neck-white-t-shirt/p/itm04b0baf30c7f6?pid=TSHH37YKFCBCNKHE&lid=LSTTSHH37YKFCBCNKHERVTETW&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_32&otracker=browse&fm=organic&iid=en_T0kLveZ7Uem1amLobukH34_bEDdx5Ygo2YJjG9qcg6AMJJfhg1uglJxHN-VjmG3mRX8bUn-IZKJn68TqA_Lki_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Magneto Printed Men Round Neck White T-Shirt,Magneto,318,318,0,4.1,2132,TSHH37YKFCBCNKHE,White
"Apr 17, 2026 @ 00:42:56.251",99825cad7ea0c09f2281460d44d74e3a,https://www.flipkart.com/hellcat-boys-printed-cotton-blend-regular-t-shirt/p/itmab05b99eb379f?pid=KTBGN9XG6Y4HGGDY&lid=LSTKTBGN9XG6Y4HGGDYVP6AAM&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_33&otracker=browse&fm=organic&iid=6dfd3d3b-78d9-476e-a80b-81290b8775f0.KTBGN9XG6Y4HGGDY.SEARCH&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Hellcat Boys Printed Cotton Blend Regular T Shirt,Hellcat,398,897,56,4.0,31324,KTBGN9XG6Y4HGGDY,Mustard / Jade Green / Petrol Blue
"Apr 17, 2026 @ 00:42:56.374",ecc9791014a1f2d3fa90e40615b324c1,https://www.flipkart.com/privic-boys-girls-printed-polyester-regular-t-shirt/p/itma2aa44698eea1?pid=KTBHAZFZSSKGBVPW&lid=LSTKTBHAZFZSSKGBVPWRIU81L&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_34&otracker=browse&fm=organic&iid=6dfd3d3b-78d9-476e-a80b-81290b8775f0.KTBHAZFZSSKGBVPW.SEARCH&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,privic Boys & Girls Printed Polyester Regular T Shirt,privic,272,899,70,4.1,2989,KTBHAZFZSSKGBVPW,Red
"Apr 17, 2026 @ 00:42:56.481",1518be44629d298818d674f996fd4113,https://www.flipkart.com/teeglee-printed-men-polo-neck-yellow-t-shirt/p/itm348187a9e6ec8?pid=TSHHHG39TKQ37T2A&lid=LSTTSHHHG39TKQ37T2AUDC093&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_35&otracker=browse&fm=organic&iid=en_T0kLveZ7Uem1amLobukH34_bEDdx5Ygo2YJjG9qcg6Bj67XVNU5Wwfeeyfo4SZkwNPucrVFzZLBRL9JKKvj1w_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Teeglee Printed Men Polo Neck Yellow T-Shirt,Teeglee,348,899,61,3.8,192,TSHHHG39TKQ37T2A,Yellow
"Apr 17, 2026 @ 00:42:56.580",27b1f5f91bb52b8e185c1277100ff46e,https://www.flipkart.com/vp-texx-boys-girls-printed-cotton-blend-regular-t-shirt/p/itmf0d8e87df3475?pid=KTBH94W5HHYVG9X8&lid=LSTKTBH94W5HHYVG9X8ITJB4B&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_36&otracker=browse&fm=organic&iid=6dfd3d3b-78d9-476e-a80b-81290b8775f0.KTBH94W5HHYVG9X8.SEARCH&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,VP TEXX Boys & Girls Printed Cotton Blend Regular T Shirt,VP TEXX,428,428,0,4.2,5377,KTBH94W5HHYVG9X8,"Yellow, Black, Green, Grey and Red"
"Apr 17, 2026 @ 00:42:56.725",90d5012b14e331866f4a5a238ec373c5,https://www.flipkart.com/magneto-graphic-print-men-crew-neck-white-t-shirt/p/itm46af52a8fdea9?pid=TSHHG4QGMJQCR7AZ&lid=LSTTSHHG4QGMJQCR7AZCMAIJD&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_37&otracker=browse&fm=organic&iid=en_T0kLveZ7Uem1amLobukH34_bEDdx5Ygo2YJjG9qcg6CyZcCDDu1LSdLQ8NDra2XkAVVaL4ELJRS2ix7VsHm40vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Magneto Graphic Print Men Crew Neck White T-Shirt,Magneto,320,999,68,4.0,965,TSHHG4QGMJQCR7AZ,WHITE
"Apr 17, 2026 @ 00:42:56.827",886a67d39040a7947d590714eb97593c,https://www.flipkart.com/magneto-printed-men-round-neck-white-t-shirt/p/itm59b5cbd6243cd?pid=TSHHFPYVP2CHHHKC&lid=LSTTSHHFPYVP2CHHHKC64PRVH&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_38&otracker=browse&fm=organic&iid=en_T0kLveZ7Uem1amLobukH34_bEDdx5Ygo2YJjG9qcg6CFoTa-_xj1po5PLQ1BozrzTuSbdcxNC3Ts4VyM_4eu8_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Magneto Printed Men Round Neck White T-Shirt,Magneto,291,999,71,4.1,2482,TSHHFPYVP2CHHHKC,WHITE-L
"Apr 17, 2026 @ 00:42:56.931",c81dca78a665069b9be3e0a48d0c2199,https://www.flipkart.com/hoc-printed-women-round-neck-black-t-shirt/p/itm502369cc9213a?pid=TSHHMD3GFNVZHYHG&lid=LSTTSHHMD3GFNVZHYHG47HRU4&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_39&otracker=browse&fm=organic&iid=6dfd3d3b-78d9-476e-a80b-81290b8775f0.TSHHMD3GFNVZHYHG.SEARCH&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,HOC Printed Women Round Neck Black T-Shirt,HOC,251,251,0,,,TSHHMD3GFNVZHYHG,Black
"Apr 17, 2026 @ 00:42:57.030",dd4e03eb30cd7f0df3162af5be83beb7,https://www.flipkart.com/prinsoo-girls-printed-cotton-blend-regular-t-shirt/p/itm3bfd7bc8f6801?pid=KTBHFVQ2VYMRG2CF&lid=LSTKTBHFVQ2VYMRG2CFFA6JIQ&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_40&otracker=browse&fm=organic&iid=6dfd3d3b-78d9-476e-a80b-81290b8775f0.KTBHFVQ2VYMRG2CF.SEARCH&ppt=None&ppn=None&ssid=4dvu6vzd280000001776366568673&ov_redirect=true,Prinsoo Girls Printed Cotton Blend Regular T Shirt,Prinsoo,172,499,66,4.0,509,KTBHFVQ2VYMRG2CF,Maroon
"Apr 17, 2026 @ 00:42:57.141",756af3e90497f6c355388aabb1133b32,https://www.flipkart.com/teeglee-printed-men-v-neck-yellow-t-shirt/p/itma769965d39cd5?pid=TSHHHHVNFVKTFZ9B&marketplace=FLIPKART&ov_redirect=true,Teeglee Printed Men V Neck Yellow T-Shirt,Teeglee,330,899,63,4.1,375,TSHHHHVNFVKTFZ9B,Yellow
"Apr 17, 2026 @ 00:42:57.260",82518cf344fb30d353f5d00330956844,https://www.flipkart.com/inktees-solid-men-round-neck-multicolor-t-shirt/p/itm1e002039b1afe?pid=TSHGXM6QGBFPEZKH&marketplace=FLIPKART&ov_redirect=true,InkTees Solid Men Round Neck Multicolor T-Shirt,InkTees,424,495,14,4.0,14697,TSHGXM6QGBFPEZKH,Multicolor12
"Apr 17, 2026 @ 00:42:57.386",78118531aa8d0df06ff71d36e29a16b0,https://www.flipkart.com/privic-boys-girls-printed-polyester-regular-t-shirt/p/itma2aa44698eea1?pid=KTBHAZFZ6TFFPZHG&marketplace=FLIPKART&ov_redirect=true,privic Boys & Girls Printed Polyester Regular T Shirt,privic,261,899,71,4.1,2989,KTBHAZFZ6TFFPZHG,Red
"Apr 17, 2026 @ 00:42:57.499",a757a0c6ee1d9ae04f6fbb455b9810e0,https://www.flipkart.com/yy-clothing-boys-girls-printed-pure-cotton-regular-t-shirt/p/itmd25a1a17bacf4?pid=KTBGPZJ7WDAMUWYN&marketplace=FLIPKART&ov_redirect=true,YY CLOTHING Boys & Girls Printed Pure Cotton Regular T Shirt,YY CLOTHING,189,999,81,3.7,2247,KTBGPZJ7WDAMUWYN,BLACK
"Apr 17, 2026 @ 00:42:58.019",d35851a4c2430112cff8c6eb4ed54c20,https://www.flipkart.com/ryze-boys-girls-printed-polyester-regular-t-shirt/p/itm5ba02dbcf6e79?pid=KTBHHG3BDAQDVZAG&marketplace=FLIPKART&ov_redirect=true,Ryze Boys & Girls Printed Polyester Regular T Shirt,Ryze,395,999,60,3.9,125,KTBHHG3BDAQDVZAG,Red
"Apr 17, 2026 @ 00:42:58.156",a021019d0b8ce7a5496f706aee841c0c,https://www.flipkart.com/prinsoo-girls-printed-cotton-blend-regular-t-shirt/p/itm3bfd7bc8f6801?pid=KTBHFVQ2VYMRG2CF&lid=LSTKTBHFVQ2VYMRG2CFFA6JIQ&marketplace=FLIPKART,Prinsoo Girls Printed Cotton Blend Regular T Shirt,Prinsoo,172,499,66,4.0,509,KTBHFVQ2VYMRG2CF,Maroon
"Apr 17, 2026 @ 00:42:58.290",6e000f4d7b79ec3db0d3c3f0eaca6669,https://www.flipkart.com/killer-boys-printed-pure-cotton-regular-t-shirt/p/itm2ef973f0c32d1?pid=KTBH3H77XVFRZD7N&lid=LSTKTBH3H77XVFRZD7N9QZPHX&marketplace=FLIPKART,KILLER Boys Printed Pure Cotton Regular T Shirt,KILLER,299,299,0,4.1,35153,KTBH3H77XVFRZD7N,White2
"Apr 17, 2026 @ 00:42:58.433",d6e22f5212468e122c2291f062189785,https://www.flipkart.com/msv-boys-girls-printed-polyester-regular-t-shirt/p/itmd1dcd90c06e86?pid=KTBHH9YPDEPDHMM3&lid=LSTKTBHH9YPDEPDHMM3ERPPDB&marketplace=FLIPKART,MSV Boys & Girls Printed Polyester Regular T Shirt,MSV,342,899,62,3.9,29,KTBHH9YPDEPDHMM3,Red
"Apr 17, 2026 @ 00:42:58.813",bea2a654047c0344d36353c788220be0,https://www.flipkart.com/campus-sutra-self-design-men-polo-neck-white-t-shirt/p/itm112a4b466472a?pid=TSHH852ZNNWJ3HPP&lid=LSTTSHH852ZNNWJ3HPPOEMBTD&marketplace=FLIPKART,CAMPUS SUTRA Self Design Men Polo Neck White T-Shirt,CAMPUS SUTRA,679,699,3,4.3,1068,TSHH852ZNNWJ3HPP,White
"Apr 17, 2026 @ 00:42:58.963",cc6a595ce2c9150e6837b9de2b87e0ed,https://www.flipkart.com/hrx-hrithik-roshan-typography-men-round-neck-black-t-shirt/p/itme5b4adea3c83d?pid=TSHGYFM6MK9VMZAU&lid=LSTTSHGYFM6MK9VMZAUECXBNY&marketplace=FLIPKART,HRX by Hrithik Roshan Typography Men Round Neck Black T-Shirt,HRX by Hrithik Roshan,210,699,70,4.1,128,TSHGYFM6MK9VMZAU,Black
"Apr 17, 2026 @ 00:42:59.218",1ca2b69213f49f8982253cee12fa4dfb,https://www.flipkart.com/magneto-printed-men-round-neck-black-t-shirt/p/itmc6169c9785e14?pid=TSHHG742EVEYTNJE&lid=LSTTSHHG742EVEYTNJEVBIMPO&marketplace=FLIPKART,Magneto Printed Men Round Neck Black T-Shirt,Magneto,339,999,66,4.0,2117,TSHHG742EVEYTNJE,BLACK
"Apr 17, 2026 @ 00:42:59.346",ed0eb2ab1d3a26010489b24992caca3c,https://www.flipkart.com/ni-fashion-boys-girls-printed-cotton-blend-regular-t-shirt/p/itm471fbe055a365?pid=KTBHY63QRFSVHYEC&lid=LSTKTBHY63QRFSVHYECB3WPAG&marketplace=FLIPKART,NI Fashion Boys & Girls Printed Cotton Blend Regular T Shirt,NI Fashion,278,999,72,4.0,15466,KTBHY63QRFSVHYEC,Wine/Salmon/Navy
"Apr 17, 2026 @ 00:42:59.614",93624ac263f66028fd60bd2609dc1a1e,https://www.flipkart.com/desi-stuff-animal-print-cartoon-printed-solid-sporty-women-round-neck-white-t-shirt/p/itmda8d5f5c5fb4c?pid=TSHHMEE7K9GCG39X&lid=LSTTSHHMEE7K9GCG39XBU9GGE&marketplace=FLIPKART,"We Desi Stuff Animal Print, Cartoon, Printed, Solid, Sporty Women Round Neck White T-Shirt",We Desi Stuff,286,499,43,,,TSHHMEE7K9GCG39X,White
"Apr 17, 2026 @ 00:42:59.840",b70081c2f8205095c3dcaf4a6c85be11,https://www.flipkart.com/magneto-printed-men-round-neck-white-t-shirt/p/itmac92c11501888?pid=TSHHG742DCPWTNFW&lid=LSTTSHHG742DCPWTNFWOZBO9X&marketplace=FLIPKART,Magneto Printed Men Round Neck White T-Shirt,Magneto,358,999,64,4.0,2117,TSHHG742DCPWTNFW,WHITE
"Apr 17, 2026 @ 00:43:00.118",569459227ca719dc64c12c7b895e5f75,https://www.flipkart.com/hellcat-boys-printed-cotton-blend-regular-t-shirt/p/itm1b9f60b2d8f3d?pid=KTBGN9XGJHSVHX83&lid=LSTKTBGN9XGJHSVHX83DTNFCU&marketplace=FLIPKART,Hellcat Boys Printed Cotton Blend Regular T Shirt,Hellcat,397,897,56,4.0,31324,KTBGN9XGJHSVHX83,Pink / Petrol Blue / Sky Blue
