crawl_timestamp,uniq_id,page_url,product_name,list_price,selling_price,discount_percentage,color,size,description,sku
"Aug 22, 2026 @ 20:34:32.911",63cb506aa65d2344e7ed81b29c8161b9,https://doodlage.in/products/dl26-sh-011-renelle-muted-indigo-shirt,RENELLE MUTED INDIGO  SHIRT,,,,,,,SKU: DL26-SH-011-XS
"Aug 22, 2026 @ 20:34:32.970",da3771f25c71009c2ae4042b16ebee61,https://doodlage.in/products/dl26-sh-014-renelle-black-shirt,RENELLE BLACK SHIRT,,,,,,,SKU: DL26-SH-014-XS
"Aug 22, 2026 @ 20:34:33.491",3ae61cadff555a2215940b28df5ddddd,https://doodlage.in/products/dl26-dr-067-sarah-noir-dress,SARAH NOIR DRESS,,,,,,,SKU: DL26-DR-067-XS
"Aug 22, 2026 @ 20:34:33.555",04e3657f610d9ddc235ce84503bc4c5f,https://doodlage.in/products/dl26-tp-016-savanna-black-top,SAVANNA BLACK TOP,,,,,,,SKU: DL26-TP-016-S-L
"Aug 22, 2026 @ 20:34:33.575",0fe17694878c9c15b1387749c71b4bb2,https://doodlage.in/products/dl26-dr-051-sarah-sand-beige-dress,SARAH SAND BEIGE DRESS,,,,,,,SKU: DL26-DR-051-XS
"Aug 22, 2026 @ 20:34:33.675",c73508dae0179a3092ebce1d73a212ca,https://doodlage.in/products/dl26-tp-017-savanna-white-top,SAVANNA WHITE TOP,,,,,,,SKU: DL26-TP-017-S-L
"Aug 22, 2026 @ 20:34:34.144",c26a0eb65f9d860efd6242b32266fcbf,https://doodlage.in/products/dl23-sh-002-brown,Self love printed Shirt,,,,,,,SKU: DL23-SH-002-S
"Aug 22, 2026 @ 20:34:34.216",93100b16c569629663dae0775dfe0f1b,https://doodlage.in/products/dl26-dr-064-sora-beige-dress,SORA BEIGE DRESS,,,,,,,SKU: DL26-DR-064-S-L
"Aug 22, 2026 @ 20:34:34.289",0434911b7548cc7ea03c2e2a8a18500c,https://doodlage.in/products/dl25-sk-006-shirin-blue-organic-cotton-skirt,SHIRIN BLUE ORGANIC COTTON SKIRT,,,,,,,SKU: DL25-SK-006-XS-L
"Aug 22, 2026 @ 20:34:34.309",76549b458291875da91656a9332d4add,https://doodlage.in/products/dl26-dr-066-sora-flora-dress,SORA FLORA DRESS,,,,,,,SKU: DL26-DR-066-S-L
"Aug 22, 2026 @ 20:34:34.791",b7a82deb7e83e6909fe738f9e59958d0,https://doodlage.in/products/dl26-dr-058-sora-white-dress,SORA WHITE DRESS,,,,,,,SKU: DL26-DR-058-S-XL
"Aug 22, 2026 @ 20:34:34.892",001864a958dcc6e755746dc2554221b5,https://doodlage.in/products/dl26-dr-052-sora-muted-indigo-dress,SORA MUTED INDIGO DRESS,,,,,,,SKU: DL26-DR-052-S-L
"Aug 22, 2026 @ 20:34:34.943",4ca7ffa4902bbbcd0eab7629ffe39805,https://doodlage.in/products/dl26-bd-005-still-life-bandana,STILL LIFE BANDANA,,,,,,,SKU: DL26-BD-005-ONE SIZE
"Aug 22, 2026 @ 20:34:34.961",ca4cc22178ae08bc952e91a4e639bdc5,https://doodlage.in/products/dl25-sk-009-starglade-printed-skirt,STARGLADE PRINTED SKIRT,,,,,,,SKU: DL25-SK-009-XS
"Aug 22, 2026 @ 20:34:35.452",63a33dd2b342f7522f9069ba80c4954d,https://doodlage.in/products/dl23-dr-017-sue-printed-dress,Sue Printed Tunic,,,,,,,SKU: DL23-DR-017-XS
"Aug 22, 2026 @ 20:34:35.525",ee93bae4c7a586e38806b1c45d91bd39,https://doodlage.in/products/dl26-dr-065-sora-black-dress,SORA BLACK DRESS,,,,,,,SKU: DL26-DR-065-S-L
"Aug 22, 2026 @ 20:34:35.586",a146ea9b62a8590b733bf8be69fd2790,https://doodlage.in/products/dl26-dr-059-susan-muted-indigo-dress,SUSAN MUTED INDIGO DRESS,,,,,,,SKU: DL26-DR-059-S-L
"Aug 22, 2026 @ 20:34:35.610",ee5819fda23da39ecc17d3b1d9e14b58,https://doodlage.in/products/dl26-dr-069-susan-noir-dress,SUSAN NOIR DRESS,,,,,,,SKU: DL26-DR-069-S-L
"Aug 22, 2026 @ 20:34:36.063",2f9add2ca5ea1357b1e6ed1e669bc094,https://doodlage.in/products/dl26-dr-060-susan-white-dress,SUSAN WHITE DRESS,,,,,,,SKU: DL26-DR-060-S-L
"Aug 22, 2026 @ 20:34:36.157",fdec0d2133acc9a2856ad79784bd383f,https://doodlage.in/products/sutton-blue-shirt,SUTTON BLUE SHIRT,,,,,,,SKU: DL21-SH-010_XS
"Aug 22, 2026 @ 20:34:36.212",d2ab59eb61f08fe8ea3abde1206064bc,https://doodlage.in/products/dl26-dr-043-susan-beige-dress,SUSAN BEIGE DRESS,,,,,,,SKU: DL26-DR-043-S-L
"Aug 22, 2026 @ 20:34:36.231",c9bf3c4bec5ffea19f3f2a21cee83fde,https://doodlage.in/products/dl26-jk-008-sylvia-beige-waistcoat,SYLVIA BEIGE WAISTCOAT,,,,,,,SKU: DL26-JK-008-XS
"Aug 22, 2026 @ 20:34:36.793",3f7bb594695225f3d5dc29d8a7f07dd4,https://doodlage.in/products/dl26-jk-009-sylvia-black-waistcoat,SYLVIA BLACK WAISTCOAT,,,,,,,SKU: DL26-JK-009-XS
"Aug 22, 2026 @ 20:34:36.832",dde9cb39f78cd125286bb6bfc74d0fb6,https://doodlage.in/products/dl26-jk-005-sylvia-muted-indigo-waistcoat,SYLVIA MUTED INDIGO WAISTCOAT,,,,,,,SKU: DL26-JK-005-XS
"Aug 22, 2026 @ 20:34:36.887",169154b52c7c046189f9a907846821e7,https://doodlage.in/products/clutch,Symmetry' Clutch,,,,,,,SKU: DL-19-AC-23
"Aug 22, 2026 @ 20:34:36.911",a3b974cf955d370709e209b2fd09456c,https://doodlage.in/products/dl26-jk-010-sylvia-white-waistcoat,SYLVIA WHITE WAISTCOAT,,,,,,,SKU: DL26-JK-010-XS
"Aug 22, 2026 @ 20:34:37.444",6e99988e2b95cbc09609ff6c962028d3,https://doodlage.in/products/textured-zip-wallet-2,Synchrony' Zip Wallet,,,,,,,SKU: DL-19-AC-24 (B)
"Aug 22, 2026 @ 20:34:37.482",4792779e9963f43e080e1640f7efe948,https://doodlage.in/products/textured-journal,Symmetry' Journal,,,,,,,SKU: DL-19-AC-22A
"Aug 22, 2026 @ 20:34:37.549",a0535dbe276649bc85c7fd7f9cb1ec84,https://doodlage.in/products/dl24-dr-015-thea-shirt-dress,Thea Shirt Dress,,,,,,,SKU: DL24-DR-015-M
"Aug 22, 2026 @ 20:34:37.565",21bec44ce596872b04b14a3640e47c80,https://doodlage.in/products/dlue23-js-003-dark-pink,Thora Jumpsuit,,,,,,,SKU: DLUE23-JS-003-S
"Aug 22, 2026 @ 20:34:38.112",4347ad9c3ae15ef57b4c2e8053c43f31,https://doodlage.in/products/dl26-jk-004-varna-grey-jacket,VARNA GREY JACKET,,,,,,,SKU: DL26-JK-004-XS
"Aug 22, 2026 @ 20:34:38.147",3d5817f9c3dc9bd898224169bebc211c,https://doodlage.in/products/dl26-jk-003-varna-rust-jacket,VARNA RUST JACKET,,,,,,,SKU: DL26-JK-003-XS
"Aug 22, 2026 @ 20:34:38.216",409d4016029233f34a845538b3a42a78,https://doodlage.in/products/dl26-sk-013-velora-beige-skirt,VELORA BEIGE SKIRT,,,,,,,SKU: DL26-SK-013-XS
"Aug 22, 2026 @ 20:34:38.237",29fca1a4137bb0714b58629c78dd1c06,https://doodlage.in/products/dl26-sk-012-velora-flora-printed-skirt,VELORA FLORA PRINTED SKIRT,,,,,,,SKU: DL26-SK-012-XS
"Aug 22, 2026 @ 20:34:38.746",f391a81d594ba66f8458542b3cea73a9,https://doodlage.in/products/dljc24-pt-001-waris-purple-pants,Waris Purple Pants,,,,,,,SKU: DLJC24-PT-001-S
"Aug 22, 2026 @ 20:34:38.790",36f59297914d9bcf1555a4fe036d5dbb,https://doodlage.in/products/dl24-dr-027-yayoi-beige-dress,YAYOI BEIGE DRESS,,,,,,,SKU: DL24-DR-027-XS/S
"Aug 22, 2026 @ 20:34:38.914",75443bea959339bf68801c2efacd495f,https://doodlage.in/products/dl24-dr-019-zora-embroidered-dress,Zora Embroidered Dress,,,,,,,SKU: DL24-DR-019-XS
"Aug 22, 2026 @ 20:34:38.934",aa1de06e15795a9ed0cd53da9c957537,https://doodlage.in/products/dl24-sh-005-earo-emerald-shirt,EARO EMERALD SHIRT,,,,,,,SKU: DL24-SH-005-ONE SIZE - XS-XL
"Aug 22, 2026 @ 20:34:39.399",b83dac7f7fae18308fed609a31110180,https://doodlage.in/products/dl26-tp-013-ease-black-top,EASE BLACK TOP,,,,,,,SKU: DL26-TP-013-ONE SIZE
"Aug 22, 2026 @ 20:34:39.422",cff0c7e23ffe0939c3cadbd0e78222ab,https://doodlage.in/products/dl26-tp-014-ease-muted-indigo-top,EASE MUTED INDIGO TOP,,,,,,,SKU: DL26-TP-014-ONE SIZE
"Aug 22, 2026 @ 20:34:39.570",ca113b555cf05b0920af727ac1192fa9,https://doodlage.in/products/dl26-tp-015-ease-white-top,EASE WHITE TOP,,,,,,,SKU: DL26-TP-015-ONE SIZE
"Aug 22, 2026 @ 20:34:39.604",ccb5932a501730074728f67027413d6e,https://doodlage.in/products/dl26-tp-009-eclipse-little-flower-top,ECLIPSE LITTLE FLOWER TOP,,,,,,,SKU: DL26-TP-009-ONE SIZE
"Aug 22, 2026 @ 20:34:40.038",42437d048e0604adebfe399216b9484a,https://doodlage.in/products/dl26-tp-011-ease-flora-top,EASE FLORA TOP,,,,,,,SKU: DL26-TP-011-ONE SIZE
"Aug 22, 2026 @ 20:34:40.102",1d88d00c27c8c74ed4477f6daecf8b33,https://doodlage.in/products/dl26-tp-008-eclipse-denim-top,ECLIPSE DENIM BIB,,,,,,,SKU: DL26-TP-008-ONE SIZE
"Aug 22, 2026 @ 20:34:40.230",8ad3df45b805c13aa178e6ea2550452d,https://doodlage.in/products/dl26-tp-010-eclipse-denim-patchwork-top,ECLIPSE DENIM PATCHWORK  TOP,,,,,,,SKU: DL26-TP-010-ONE SIZE
"Aug 22, 2026 @ 20:34:40.294",3343676c63273d340fd279bb624968fc,https://doodlage.in/products/dl26-pt-001-ember-denim-panelled-pants,EMBER DENIM PANELLED PANTS,,,,,,,SKU: DL26-PT-001-XS
"Aug 22, 2026 @ 20:34:40.708",3675a3becf6f9c13982b4ad7cf2c9533,https://doodlage.in/products/dl26-pt-005-ember-grey-pants,EMBER GREY PANTS,,,,,,,SKU: DL26-PT-005-XS
"Aug 22, 2026 @ 20:34:40.817",2847890177df7acfc6715a6bbb06a57a,https://doodlage.in/products/dl25-pt-009-ember-pants,EMBER PANTS,,,,,,,SKU: DL25-PT-009-XS
"Aug 22, 2026 @ 20:34:40.908",85e2cfe08cd8abb70c5ac6588f42e96b,https://doodlage.in/products/dl26-pt-010-emora-embroidered-pants,EMORA EMBROIDERED PANTS,,,,,,,SKU: DL26-PT-010-XS
"Aug 22, 2026 @ 20:34:40.954",273143c9a223ba00caa9bb6f1fb060f4,https://doodlage.in/products/dl25-dr-010-erna-organic-cotton-dress-with-waist-belt,ERNA ORGANIC COTTON DRESS WITH WAIST BELT,,,,,,,SKU: DL25-DR-010-S-L
"Aug 22, 2026 @ 20:34:41.430",adc8eefef67c80fb117a240aa6474a67,https://doodlage.in/products/eva-dress,EVA DRESS,,,,,,,SKU: DL22-DR-016U-M
"Aug 22, 2026 @ 20:34:41.487",14316a80ad74144518a1649caf1047cf,https://doodlage.in/products/eva-emberoidered-dress,EVA EMBROIDERED DRESS,,,,,,,SKU: DL22-DR-013U-S
"Aug 22, 2026 @ 20:34:41.557",6165b234a2879b2897c6c92de51c929f,https://doodlage.in/products/dl26-dr-054-erna-sand-beige-dress,ERNA SAND BEIGE DRESS,,,,,,,SKU: DL26-DR-054-S-L
"Aug 22, 2026 @ 20:34:41.594",76ecc24d48ccb521d6210a3661a63e0f,https://doodlage.in/products/dlji23-dr-020-eva-white-dress,Eva White Dress,,,,,,,SKU: DLJI23-DR-020-S
"Aug 22, 2026 @ 20:34:42.078",ba1f7e4a17c592fff737a3ca32a0e9fc,https://doodlage.in/products/felt-friends-badge-3,FELT FRIENDS BADGE 3,,,,,,,SKU: DL26-BA-001-ONE SIZE
"Aug 22, 2026 @ 20:34:42.152",0a7b1ef80c46f928398f4a44b847163c,https://doodlage.in/products/dl26-dr-044-erna-white-dress,ERNA WHITE DRESS,,,,,,,SKU: DL26-DR-044-S-L
"Aug 22, 2026 @ 20:34:42.194",16c3cd5f390aba17469eb88fcff67582,https://doodlage.in/products/felt-friends-badges-2,FELT FRIENDS BADGES 2,,,,,,,SKU: DL26-BA-001-ONE SIZE
"Aug 22, 2026 @ 20:34:42.281",b8d12d4f11c2cd0916f5cbd90058ecc1,https://doodlage.in/products/dl24-tp-004-fern-striped-top,Fern Striped Top,,,,,,,SKU: DL24-TP-004-XS
