crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 20, 2026 @ 22:42:22.371",e6b777b9fe3dfd4597da3580ae18e216,https://www.flipkart.com/playhard-typography-men-polo-neck-yellow-t-shirt/p/itm4539340ea1f03?pid=TSHHHG3DN9FESTKM&lid=LSTTSHHHG3DN9FESTKMT49JG7&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_25&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyGIGNnWbgWZFZdKSSqYGj7rFTVkMPSn0rEQGCLG9-QsX_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.321",48aa780d824b43c20fceaafb53327393,https://www.flipkart.com/rajfashion-boys-girls-graphic-print-polyester-regular-t-shirt/p/itm44959db310dd0?pid=KTBHKUHGTSBJWFFN&lid=LSTKTBHKUHGTSBJWFFN32REU4&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_13&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBHKUHGTSBJWFFN.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.400",f34389ad1ad4f07f0b51484d55520b8b,https://www.flipkart.com/hellcat-boys-graphic-print-cotton-blend-regular-t-shirt/p/itm5448b6fca6d04?pid=KTBGN9XGQSFHNZHH&lid=LSTKTBGN9XGQSFHNZHHSBJDEV&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_28&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyFtEjJHsWGWcA-5UdbtOc6v4ePQ03Nzd-5opmRrhbI2CfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.409",e47a398a5ec75d2e49a2365a1f5aa44a,https://www.flipkart.com/msv-boys-girls-printed-polyester-regular-t-shirt/p/itm16668c2ecd848?pid=KTBHA4FNHGXFDYVF&lid=LSTKTBHA4FNHGXFDYVFJLWSU3&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_27&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyHHrZ9YQigzejaczusosQaYbpOiBFt6ClC__9mcJs59XPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.350",b50e8beb2d02f5ba9908f1ed8da99f4a,https://www.flipkart.com/force-printed-men-round-neck-black-t-shirt/p/itm95a7aee630c49?pid=TSHH3ZNYAAGXZC3T&lid=LSTTSHH3ZNYAAGXZC3TTZLHJN&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_22&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyESHLdA1WSoTyFQkdaw-cdVkoVUpcg_5fOAYhycvFVavQ%3D%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.433",65bb8f6f0dea659703de8f3f95cda52a,https://www.flipkart.com/vp-texx-boys-girls-printed-cotton-blend-regular-t-shirt/p/itmf0d8e87df3475?pid=KTBH94W5HHYVG9X8&lid=LSTKTBH94W5HHYVG9X8ITJB4B&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_30&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBH94W5HHYVG9X8.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.442",295235a41523c5e21f8f50cdce5b927e,https://www.flipkart.com/msv-boys-girls-printed-polyester-regular-t-shirt/p/itm20c5d25f2a74b?pid=KTBHA55T6JGDN58J&lid=LSTKTBHA55T6JGDN58J5TB6Q5&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_31&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyGc_OOHs4ceqVH9Det9OO-Udbk9CQzUDVAfrJt_o_xgiPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.457",1310a86c72384d9fb0fba1a7bb4725ca,https://www.flipkart.com/fasla-boys-printed-cotton-blend-regular-t-shirt/p/itm310c0b584858e?pid=KTBGS7DACQJ8G3TZ&lid=LSTKTBGS7DACQJ8G3TZ89PJOY&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_32&otracker=browse&fm=organic&iid=en_WK3Oxmi6z0O0BhZhKQgAPiFiv3VbfgbVosKtUUuTvyHvJ6cro9KK5UJ7hYdbtxWxum2GF3qv2TAVh6_FHA91tfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.469",bc7d9dae9558434ce2b0ec3305906bd0,https://www.flipkart.com/rarfashionater-boys-girls-printed-polycotton-regular-t-shirt/p/itme6cc4294408ec?pid=KTBHGQPKFH43ASXF&lid=LSTKTBHGQPKFH43ASXFVGHEWT&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_33&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.KTBHGQPKFH43ASXF.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
"Apr 20, 2026 @ 22:42:22.483",135492358317b476db22aa4971902f9a,https://www.flipkart.com/trius-self-design-women-polo-neck-black-t-shirt/p/itm49b90770085ae?pid=TSHHHGZZJHD8YPSH&lid=LSTTSHHHGZZJHD8YPSHJYFNWZ&marketplace=FLIPKART&store=clo%2Fash%2Fank&srno=b_1_34&otracker=browse&fm=organic&iid=70310115-77cf-4a56-897e-79be1540a4f1.TSHHHGZZJHD8YPSH.SEARCH&ppt=None&ppn=None&ssid=xxaxc0337k0000001776704589914&ov_redirect=true,,,,,0,,,,
