crawl_timestamp,uniq_id,page_url,product_name,brand,selling_price,list_price,discount_percentage,rating,num_reviews,sku,color
"Apr 18, 2026 @ 17:03:04.910",f11706e479153f9490e660d956bb7ab5,https://www.myntra.com/tshirts/damn+gud+dg/damn-gud-dg-unisex-black-tshirts/35053929/buy,DAMN GUD DG Unisex Black Tshirts,DAMN GUD DG,499,1000,50,4.1,398,35053929,Black
"Apr 18, 2026 @ 17:03:04.932",09c2a02c35afbd4c5c0a33416f20f556,https://www.myntra.com/tshirts/yk+x+minute+mirth/yk-x-minute-mirth-infant-boys-bs-print-po3-hs-tshirts/40762801/buy,YK X Minute Mirth Infant Boys Bs Print Po3 Hs Tshirts,YK X Minute Mirth,448,1449,69,,,40762801,Pink
"Apr 18, 2026 @ 17:03:05.052",6144a744fea5af8d0f96c06918c0eea8,https://www.myntra.com/tshirts/hellcat/hellcat-boys-pack-of-3-printed-cotton-t-shirt/22204272/buy,HELLCAT Boys Pack Of 3 Printed Cotton T-shirt,HELLCAT,499,3897,87,4.1,9953,22204272,Blue
"Apr 18, 2026 @ 17:03:05.129",e03d428f7d34b285b33751173fedd4ab,https://www.myntra.com/tshirts/flying+machine/flying-machine-drop-shoulder-sleeves-pure-cotton-relaxed-fit-t-shirt/31598736/buy,Flying Machine Drop-Shoulder Sleeves Pure Cotton Relaxed Fit T-shirt,Flying Machine,675,1299,48,4.4,97,31598736,Black
"Apr 18, 2026 @ 17:03:05.118",09c2a02c35afbd4c5c0a33416f20f556,https://www.myntra.com/tshirts/yk+x+minute+mirth/yk-x-minute-mirth-infant-boys-bs-print-po3-hs-tshirts/40762801/buy,YK X Minute Mirth Infant Boys Bs Print Po3 Hs Tshirts,YK X Minute Mirth,448,1449,69,,,40762801,Pink
"Apr 18, 2026 @ 17:03:05.173",f11706e479153f9490e660d956bb7ab5,https://www.myntra.com/tshirts/damn+gud+dg/damn-gud-dg-unisex-black-tshirts/35053929/buy,DAMN GUD DG Unisex Black Tshirts,DAMN GUD DG,499,1000,50,4.1,398,35053929,Black
"Apr 18, 2026 @ 17:03:05.152",e03d428f7d34b285b33751173fedd4ab,https://www.myntra.com/tshirts/flying+machine/flying-machine-drop-shoulder-sleeves-pure-cotton-relaxed-fit-t-shirt/31598736/buy,Flying Machine Drop-Shoulder Sleeves Pure Cotton Relaxed Fit T-shirt,Flying Machine,675,1299,48,4.4,97,31598736,Black
"Apr 18, 2026 @ 17:03:05.068",6144a744fea5af8d0f96c06918c0eea8,https://www.myntra.com/tshirts/hellcat/hellcat-boys-pack-of-3-printed-cotton-t-shirt/22204272/buy,HELLCAT Boys Pack Of 3 Printed Cotton T-shirt,HELLCAT,499,3897,87,4.1,9953,22204272,Blue
